id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
7,Hajja,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,11.0,9.166666666666666
7,Hajja,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,1.0,0.8333333333333334
7,Hajja,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,1.0,0.8333333333333334
7,Hajja,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,26.0,21.666666666666668
7,Hajja,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,90.0,75.0
7,Hajja,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,1.0,0.8333333333333334
7,Hajja,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,34.0,28.333333333333332
7,Hajja,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,23.0,19.166666666666668
7,Hajja,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,10.0,8.333333333333332
7,Hajja,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,14.0,11.666666666666666
7,Hajja,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,20.0,16.666666666666664
7,Hajja,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,35.0,29.166666666666668
7,Hajja,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,23.0,19.166666666666668
7,Hajja,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,No,No,,1,91.0,75.83333333333333
7,Hajja,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,Yes,Yes,,2,29.0,24.166666666666668
7,Hajja,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In a very bad direction,The wrong direction,,1,22.0,18.333333333333332
7,Hajja,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in a bad direction,Tending to the wrong direction,,2,30.0,25.0
7,Hajja,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in the right direction,Tending to the right direction,,4,24.0,20.0
7,Hajja,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In the right direction,The right direction,,5,11.0,9.166666666666666
7,Hajja,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,2,No,,2,19.0,15.833333333333332
7,Hajja,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,3,Maybe,,3,18.0,15.0
7,Hajja,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,4,Yes,,4,2.0,1.6666666666666667
7,Hajja,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,I strongly believe Yemen should be divided into regions,Absolutely,,5,2.0,1.6666666666666667
7,Hajja,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,2,No,,2,22.0,18.333333333333332
7,Hajja,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,3,Maybe,,3,23.0,19.166666666666668
7,Hajja,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,4,Yes,,4,7.0,5.833333333333333
7,Hajja,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,I strongly believe south Yemen should be independent,Absolutely,,5,4.0,3.3333333333333335
7,Hajja,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Not available,Never,,1,35.0,29.166666666666668
7,Hajja,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Hardly available,Hardly ever,,2,50.0,41.66666666666667
7,Hajja,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Somewhat available,Sometimes,,3,30.0,25.0
7,Hajja,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Very available,Always,,4,5.0,4.166666666666666
7,Hajja,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Not available,Never,,1,3.0,2.5
7,Hajja,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Hardly available,Hardly ever,,2,12.0,10.0
7,Hajja,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Somewhat available,Sometimes,,3,38.0,31.666666666666664
7,Hajja,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Very available,Always,,4,67.0,55.833333333333336
7,Hajja,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Always unsafe,I never feel safe,,1,2.0,1.6666666666666667
7,Hajja,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Mostly unsafe,I mostly feel unsafe,,2,11.0,9.166666666666666
7,Hajja,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Neither safe nor unsafe,I neither feel safe nor unsafe,,3,9.0,7.5
7,Hajja,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Mostly safe,I mostly feel safe,,4,39.0,32.5
7,Hajja,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Always safe,I always feel safe,,5,59.0,49.166666666666664
7,Hajja,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,Very bad,Very bad,,1,3.0,2.5
7,Hajja,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,2,Bad,,2,6.0,5.0
7,Hajja,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,3,Average,,3,8.0,6.666666666666667
7,Hajja,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,4,Good,,4,56.0,46.666666666666664
7,Hajja,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,Very good,Very good,,5,47.0,39.166666666666664
7,Hajja,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,2.0,1.6666666666666667
7,Hajja,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,2.0,1.6666666666666667
7,Hajja,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,49.0,40.833333333333336
7,Hajja,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,41.0,34.166666666666664
8,Alhudaida,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Not available at all,"No, never",,1,1.0,0.5882352941176471
8,Alhudaida,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Somewhat not available,Only sometimes,,2,35.0,20.588235294117645
8,Alhudaida,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Somewhat available,Sometimes yes,,3,29.0,17.058823529411764
8,Alhudaida,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Available,Yes,,4,87.0,51.17647058823529
8,Alhudaida,basic needs,1.0,y,Please tell me if Adequate  shelter/housing is available or not for your family,Does your family have access to adequate shelter/housing?,,Very available,"Yes, always",,5,18.0,10.588235294117647
8,Alhudaida,basic needs,2.0,y,"Thinking about the last year, have there been times when your family didn't have enough food for all household members?","In the past year, has there been an occasion when your family didn't have enough food to feed everyone?",,No,No,,1,107.0,62.94117647058823
8,Alhudaida,basic needs,2.0,y,"Thinking about the last year, have there been times when your family didn't have enough food for all household members?","In the past year, has there been an occasion when your family didn't have enough food to feed everyone?",,Yes,Yes,,2,59.0,34.705882352941174
8,Alhudaida,basic needs,3.0,y,"According to your opinion, how available are these services and products in your area? Water",Is water available in your area?,,Not available,Never,,1,7.0,4.117647058823529
8,Alhudaida,basic needs,3.0,y,"According to your opinion, how available are these services and products in your area? Water",Is water available in your area?,,Hardly available,Hardly ever,,2,44.0,25.882352941176475
8,Alhudaida,basic needs,3.0,y,"According to your opinion, how available are these services and products in your area? Water",Is water available in your area?,,Somewhat available,Sometimes,,3,66.0,38.82352941176471
8,Alhudaida,basic needs,3.0,y,"According to your opinion, how available are these services and products in your area? Water",Is water available in your area?,,Very available,Always,,4,53.0,31.176470588235293
8,Alhudaida,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,Not available,Never,,1,151.0,88.8235294117647
8,Alhudaida,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,Hardly available,Hardly ever,,2,9.0,5.294117647058823
8,Alhudaida,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,Somewhat available,Sometimes,,3,8.0,4.705882352941177
8,Alhudaida,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,Very available,Always,,4,1.0,0.5882352941176471
8,Alhudaida,basic needs,5.0,y,"According to your opinion, how available are these services and products in your area? Electricity",Is electricity available in your area?,,I have never heard about it,,,dk,1.0,0.5882352941176471
8,Alhudaida,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,Never,Never,,1,11.0,6.470588235294119
8,Alhudaida,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,2,Hardly ever,,2,23.0,13.529411764705882
8,Alhudaida,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,3,Sometimes,,3,69.0,40.588235294117645
8,Alhudaida,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,4,Often,,4,12.0,7.0588235294117645
8,Alhudaida,conflicts,9.0,y,"I will list read a number of places where conflicts take place, please let me know how often conflicts take place (Conflicts in the neighborhood)",How often do conflicts take place within your neigbourhood?,,Very often,Very often,,5,46.0,27.058823529411764
8,Alhudaida,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,It is not a reason for our conflicts,Never,,1,78.0,45.88235294117647
8,Alhudaida,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,2,Hardly ever,,2,14.0,8.235294117647058
8,Alhudaida,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,3,Sometimes,,3,41.0,24.11764705882353
8,Alhudaida,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,4,Often,,4,1.0,0.5882352941176471
8,Alhudaida,conflicts,10.0,y,"I will list a number of reasons that can lead to conflict ""Religious Differences"" (Conflicts in the neighborhood)",Do religious differences cause conflict within your neighbourhood?,,It is the most important reason for our conflicts,Always,,5,8.0,4.705882352941177
8,Alhudaida,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,It is not a reason for our conflicts,Never,,1,49.0,28.823529411764703
8,Alhudaida,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,2,Hardly ever,,2,14.0,8.235294117647058
8,Alhudaida,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,3,Sometimes,,3,58.0,34.11764705882353
8,Alhudaida,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,4,Often,,4,4.0,2.3529411764705883
8,Alhudaida,conflicts,11.0,y,"I will list a number of reasons that can lead to conflict ""Political Difference"" (Conflicts in the neighborhood)",Do political differences cause conflict within your neighbourhood?,,It is the most important reason for our conflicts,Always,,5,9.0,5.294117647058823
8,Alhudaida,daily life,1.0,y,First I would like to ask you about your current situation / family situation. How would you rate it on a scale from 1 to 5?,How would you rate you and your family's current situation?,,Neither bad nor good,Average,,3,49.0,28.823529411764703
8,Alhudaida,daily life,1.0,y,First I would like to ask you about your current situation / family situation. How would you rate it on a scale from 1 to 5?,How would you rate you and your family's current situation?,,It is very good,Very good,,5,4.0,2.3529411764705883
8,Alhudaida,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,11.0,6.470588235294119
8,Alhudaida,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,20.0,11.76470588235294
8,Alhudaida,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,29.0,17.058823529411764
8,Alhudaida,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,25.0,14.705882352941178
8,Alhudaida,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,12.0,7.0588235294117645
8,Alhudaida,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,33.0,19.411764705882355
8,Alhudaida,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,22.0,12.941176470588237
8,Alhudaida,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,3.0,1.7647058823529411
8,Alhudaida,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,1.0,0.5882352941176471
8,Alhudaida,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,2.0,1.1764705882352942
8,Alhudaida,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,23.0,13.529411764705882
8,Alhudaida,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,55.0,32.35294117647059
8,Alhudaida,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,1.0,0.5882352941176471
8,Alhudaida,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,1.0,0.5882352941176471
8,Alhudaida,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,12.0,7.0588235294117645
8,Alhudaida,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,28.0,16.470588235294116
8,Alhudaida,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,8.0,4.705882352941177
8,Alhudaida,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,3.0,1.7647058823529411
8,Alhudaida,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,40.0,23.52941176470588
8,Alhudaida,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,27.0,15.88235294117647
8,Alhudaida,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,No,No,,1,151.0,88.8235294117647
8,Alhudaida,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,Yes,Yes,,2,19.0,11.176470588235295
8,Alhudaida,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In a very bad direction,The wrong direction,,1,14.0,8.235294117647058
8,Alhudaida,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in a bad direction,Tending to the wrong direction,,2,23.0,13.529411764705882
8,Alhudaida,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in the right direction,Tending to the right direction,,4,20.0,11.76470588235294
8,Alhudaida,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In the right direction,The right direction,,5,3.0,1.7647058823529411
8,Alhudaida,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,2,No,,2,3.0,1.7647058823529411
8,Alhudaida,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,3,Maybe,,3,10.0,5.88235294117647
8,Alhudaida,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,4,Yes,,4,2.0,1.1764705882352942
8,Alhudaida,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,I strongly believe Yemen should be divided into regions,Absolutely,,5,6.0,3.5294117647058822
8,Alhudaida,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,2,No,,2,12.0,7.0588235294117645
8,Alhudaida,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,3,Maybe,,3,8.0,4.705882352941177
8,Alhudaida,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,4,Yes,,4,1.0,0.5882352941176471
8,Alhudaida,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,I strongly believe south Yemen should be independent,Absolutely,,5,1.0,0.5882352941176471
8,Alhudaida,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Not available,Never,,1,62.0,36.470588235294116
8,Alhudaida,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Hardly available,Hardly ever,,2,40.0,23.52941176470588
8,Alhudaida,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Somewhat available,Sometimes,,3,56.0,32.94117647058823
8,Alhudaida,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Very available,Always,,4,6.0,3.5294117647058822
8,Alhudaida,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,I have never heard about it,,,dk,1.0,0.5882352941176471
8,Alhudaida,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Not available,Never,,1,21.0,12.352941176470589
8,Alhudaida,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Hardly available,Hardly ever,,2,38.0,22.35294117647059
8,Alhudaida,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Somewhat available,Sometimes,,3,81.0,47.647058823529406
8,Alhudaida,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Very available,Always,,4,25.0,14.705882352941178
8,Alhudaida,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Always unsafe,I never feel safe,,1,7.0,4.117647058823529
8,Alhudaida,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Mostly unsafe,I mostly feel unsafe,,2,6.0,3.5294117647058822
8,Alhudaida,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Neither safe nor unsafe,I neither feel safe nor unsafe,,3,6.0,3.5294117647058822
8,Alhudaida,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Mostly safe,I mostly feel safe,,4,9.0,5.294117647058823
8,Alhudaida,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Always safe,I always feel safe,,5,141.0,82.94117647058825
8,Alhudaida,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,Very bad,Very bad,,1,8.0,4.705882352941177
8,Alhudaida,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,2,Bad,,2,3.0,1.7647058823529411
8,Alhudaida,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,3,Average,,3,5.0,2.941176470588235
8,Alhudaida,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,4,Good,,4,73.0,42.94117647058823
8,Alhudaida,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,Very good,Very good,,5,78.0,45.88235294117647
8,Alhudaida,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,7.0,4.117647058823529
8,Alhudaida,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,5.0,2.941176470588235
8,Alhudaida,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,26.0,15.294117647058824
