id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
8,al-Hudaida,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,7,4.117647059
9,Hadhramawt,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.25
10,Dhamar,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,1,1
11,Shabwa,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,3,7.5
12,Sana'a,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.428571429
13,Aden,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,3,6
14,Lahj,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.666666667
15,Marib,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,2,10
16,al-Mahweet,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,3,7.5
17,al-Mahra,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
18,Amran,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
19,al-Dhali',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,2,5
20,Rayma,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
1,Ibb,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,26,15.29411765
2,Abyan,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,16.66666667
3,Sana'a City,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,3.571428571
4,al-Baydha',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,15
5,Taiz,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,10,5.263157895
6,al-Jawf,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,4,13.33333333
7,Hajja,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,17,14.16666667
8,al-Hudaida,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,8,4.705882353
9,Hadhramawt,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3,3.75
10,Dhamar,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3,3
11,Shabwa,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,4,10
12,Sana'a,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,1.428571429
13,Aden,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,13,26
14,Lahj,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,9,15
15,Marib,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,5
16,al-Mahweet,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
17,al-Mahra,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
18,Amran,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
19,al-Dhali',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,5
20,Rayma,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
1,Ibb,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,21,12.35294118
2,Abyan,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,5,16.66666667
3,Sana'a City,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,2,1.428571429
4,al-Baydha',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
5,Taiz,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,9,4.736842105
6,al-Jawf,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,3,10
7,Hajja,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,12,10
8,al-Hudaida,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
9,Hadhramawt,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,1,1.25
10,Dhamar,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,2,2
11,Shabwa,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,8,20
12,Sana'a,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
13,Aden,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,22,44
14,Lahj,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,2,3.333333333
15,Marib,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
16,al-Mahweet,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
17,al-Mahra,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
18,Amran,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,1,1.428571429
19,al-Dhali',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
20,Rayma,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
1,Ibb,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,4,2.352941176
2,Abyan,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,3.333333333
3,Sana'a City,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
4,al-Baydha',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,3,7.5
5,Taiz,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
6,al-Jawf,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
7,Hajja,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,0.833333333
8,al-Hudaida,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
9,Hadhramawt,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
10,Dhamar,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,1
11,Shabwa,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,2.5
12,Sana'a,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
13,Aden,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,2
14,Lahj,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
15,Marib,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,1,5
16,al-Mahweet,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
17,al-Mahra,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
18,Amran,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
19,al-Dhali',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
20,Rayma,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,Very positive,Very positive,,5,0,0
1,Ibb,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,38,22.35294118
2,Abyan,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,15,50
3,Sana'a City,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,34,24.28571429
4,al-Baydha',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,23,57.5
5,Taiz,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,119,62.63157895
6,al-Jawf,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,12,40
7,Hajja,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,22,18.33333333
8,al-Hudaida,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,138,81.17647059
9,Hadhramawt,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,58,72.5
10,Dhamar,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,31,31
11,Shabwa,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,19,47.5
12,Sana'a,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,15,21.42857143
13,Aden,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,10,20
14,Lahj,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,36,60
15,Marib,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,13,65
16,al-Mahweet,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,21,52.5
17,al-Mahra,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,8,80
18,Amran,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,15,21.42857143
19,al-Dhali',international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,7,17.5
20,Rayma,international relations,6,,How do you evaluate the role that UK plays in Yemen?,"In your opinion, is the UK playing a positive or negative role in Yemen?",,(DK),Don't know,,dk,14,46.66666667
1,Ibb,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,93,54.70588235
2,Abyan,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,0,0
3,Sana'a City,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,113,80.71428571
4,al-Baydha',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,20,50
5,Taiz,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,23,12.10526316
6,al-Jawf,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,6,20
7,Hajja,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,93,77.5
8,al-Hudaida,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,31,18.23529412
9,Hadhramawt,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,1,1.25
10,Dhamar,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,63,63
11,Shabwa,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,1,2.5
12,Sana'a,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,61,87.14285714
13,Aden,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,0,0
14,Lahj,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,2,3.333333333
15,Marib,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,2,10
16,al-Mahweet,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,13,32.5
17,al-Mahra,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,0,0
18,Amran,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,59,84.28571429
19,al-Dhali',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,11,27.5
20,Rayma,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,16,53.33333333
1,Ibb,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,25,14.70588235
2,Abyan,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
3,Sana'a City,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,2,1.428571429
4,al-Baydha',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,2,5
5,Taiz,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,6,3.157894737
6,al-Jawf,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,5,16.66666667
7,Hajja,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,14,11.66666667
8,al-Hudaida,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,11,6.470588235
9,Hadhramawt,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
10,Dhamar,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,3,3
11,Shabwa,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,2,5
12,Sana'a,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.428571429
13,Aden,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
14,Lahj,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
15,Marib,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,2,10
16,al-Mahweet,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,2,5
17,al-Mahra,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
18,Amran,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.428571429
19,al-Dhali',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,9,22.5
20,Rayma,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
1,Ibb,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,18,10.58823529
2,Abyan,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
3,Sana'a City,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,1.428571429
4,al-Baydha',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,5
5,Taiz,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,20,10.52631579
6,al-Jawf,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,16.66666667
7,Hajja,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,5
8,al-Hudaida,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,14,8.235294118
9,Hadhramawt,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,4,5
10,Dhamar,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,15,15
11,Shabwa,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3,7.5
12,Sana'a,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,2.857142857
13,Aden,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
14,Lahj,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,1.666666667
15,Marib,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
16,al-Mahweet,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,12.5
17,al-Mahra,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
18,Amran,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
19,al-Dhali',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,15
20,Rayma,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,6.666666667
1,Ibb,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,7,4.117647059
2,Abyan,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
3,Sana'a City,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,2,1.428571429
4,al-Baydha',international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,1,2.5
5,Taiz,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,31,16.31578947
6,al-Jawf,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,2,6.666666667
7,Hajja,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,1,0.833333333
8,al-Hudaida,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,12,7.058823529
9,Hadhramawt,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,14,17.5
10,Dhamar,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,5,5
11,Shabwa,international relations,7,,How do you evaluate the role that UAE plays in Yemen?,"In your opinion, is the United Arab Emirates playing a positive or negative role in Yemen?",,4,Positive,,4,5,12.5
